orig_name,true_class,doy,hour,station,station_set
25007_I_00044b.JPG,empty,294,13,7332_For,s2
25008_I_00260b.JPG,empty,329,9,7332_For,s2
25008_11140783.JPG,empty,318,0,6035_3For,s2
25009_I_00389b.JPG,others,6,14,7332_For,s2
25011_I_00499a.JPG,empty,43,19,7332_For,s2
25011_11140786.JPG,roe_deer,318,6,6035_3For,s2
25012_I_00162b.JPG,roe_deer,304,18,7332_For,s2
25012_11140787.JPG,roe_deer,318,6,6035_3For,s2
25013_I_00267c.JPG,red_deer,331,6,7332_For,s2
25014_I_00368a.JPG,roe_deer,2,3,7332_For,s2
25014_11140789.JPG,roe_deer,318,6,6035_3For,s2
25015_11140790.JPG,roe_deer,318,6,6035_3For,s2
25016_11140791.JPG,empty,318,6,6035_3For,s2
25017_I_00420a.JPG,others,6,14,7332_For,s2
25017_11140792.JPG,empty,318,6,6035_3For,s2
25018_I_00133c.JPG,others,303,11,7332_For,s2
25018_11140793.JPG,empty,318,8,6035_3For,s2
25019_I_00018c.JPG,empty,286,13,7332_For,s2
25019_11140794.JPG,empty,318,8,6035_3For,s2
25020_I_00466a.JPG,roe_deer,37,22,7332_For,s2
25020_11140795.JPG,empty,318,8,6035_3For,s2
25021_I_00423c.JPG,roe_deer,7,23,7332_For,s2
25023_I_00453c.JPG,empty,27,16,7332_For,s2
25024_I_00264a.JPG,roe_deer,331,5,7332_For,s2
25025_I_00450a.JPG,roe_deer,25,19,7332_For,s2
25026_I_00078a.JPG,empty,300,11,7332_For,s2
25027_I_00109a.JPG,empty,302,6,7332_For,s2
25028_I_00208b.JPG,roe_deer,311,6,7332_For,s2
25029_I_00002c.JPG,empty,275,11,7332_For,s2
25030_I_00355c.JPG,wild_boar,363,8,7332_For,s2
25032_I_00169c.JPG,roe_deer,306,5,7332_For,s2
25033_I_00348a.JPG,empty,363,7,7332_For,s2
25035_I_00065c.JPG,roe_deer,298,17,7332_For,s2
25036_I_00352a.JPG,wild_boar,363,8,7332_For,s2
25037_I_00142b.JPG,roe_deer,303,16,7332_For,s2
25038_I_00166a.JPG,roe_deer,305,12,7332_For,s2
25039_I_00457b.JPG,roe_deer,37,22,7332_For,s2
25040_I_00153c.JPG,others,304,6,7332_For,s2
25041_I_00319b.JPG,roe_deer,351,9,7332_For,s2
25042_I_00159a.JPG,empty,304,17,7332_For,s2
25043_I_00443c.JPG,roe_deer,23,5,7332_For,s2
25043_11140818.JPG,empty,318,16,6035_3For,s2
25044_I_00430a.JPG,wild_boar,9,16,7332_For,s2
25044_11140819.JPG,empty,318,16,6035_3For,s2
25045_I_00505b.JPG,empty,45,10,7332_For,s2
25046_I_00460c.JPG,roe_deer,37,22,7332_For,s2
25047_I_00257c.JPG,roe_deer,329,9,7332_For,s2
25047_11140822.JPG,empty,318,17,6035_3For,s2
25048_I_00244a.JPG,roe_deer,324,4,7332_For,s2
25048_11150823.JPG,empty,319,0,6035_3For,s2
25049_11150824.JPG,empty,319,0,6035_3For,s2
25050_I_00189c.JPG,roe_deer,307,17,7332_For,s2
25050_11150825.JPG,empty,319,0,6035_3For,s2
25051_11150826.JPG,red_fox,319,2,6035_3For,s2
25052_I_00088c.JPG,others,301,4,7332_For,s2
25053_I_00113c.JPG,roe_deer,302,6,7332_For,s2
25053_11150828.JPG,red_fox,319,2,6035_3For,s2
25054_I_00345a.JPG,wild_boar,363,7,7332_For,s2
25054_11150829.JPG,empty,319,2,6035_3For,s2
25055_I_00274c.JPG,roe_deer,333,4,7332_For,s2
25056_I_00437b.JPG,roe_deer,16,23,7332_For,s2
25056_11150831.JPG,empty,319,2,6035_3For,s2
25057_I_00392c.JPG,others,6,14,7332_For,s2
25057_11150832.JPG,roe_deer,319,6,6035_3For,s2
25058_I_00231c.JPG,empty,319,22,7332_For,s2
25058_11150833.JPG,roe_deer,319,6,6035_3For,s2
25059_I_00250b.JPG,empty,324,5,7332_For,s2
25059_11150834.JPG,roe_deer,319,6,6035_3For,s2
25060_I_00058a.JPG,others,298,15,7332_For,s2
25060_11150835.JPG,roe_deer,319,6,6035_3For,s2
25061_I_00463a.JPG,roe_deer,37,22,7332_For,s2
25062_I_00302a.JPG,wild_boar,344,19,7332_For,s2
25062_11150837.JPG,empty,319,6,6035_3For,s2
25063_11150838.JPG,roe_deer,319,6,6035_3For,s2
25064_I_00277a.JPG,others,335,19,7332_For,s2
25064_11150839.JPG,roe_deer,319,6,6035_3For,s2
25065_I_00116a.JPG,roe_deer,302,10,7332_For,s2
25065_11150840.JPG,roe_deer,319,6,6035_3For,s2
25066_I_00045c.JPG,empty,294,13,7332_For,s2
25066_11150841.JPG,roe_deer,319,6,6035_3For,s2
25067_I_00172b.JPG,empty,306,6,7332_For,s2
25067_11150842.JPG,empty,319,6,6035_3For,s2
25068_I_00378a.JPG,roe_deer,5,4,7332_For,s2
25068_11150843.JPG,empty,319,6,6035_3For,s2
25069_I_00395a.JPG,others,6,14,7332_For,s2
25069_11150844.JPG,empty,319,8,6035_3For,s2
25070_I_00217a.JPG,roe_deer,313,18,7332_For,s2
25070_11150845.JPG,empty,319,8,6035_3For,s2
25071_I_00011b.JPG,others,277,17,7332_For,s2
25071_11150846.JPG,empty,319,8,6035_3For,s2
25072_I_00038c.JPG,roe_deer,293,5,7332_For,s2
25073_I_00199c.JPG,others,310,15,7332_For,s2
25074_I_00287a.JPG,wild_boar,344,9,7332_For,s2
25075_I_00071b.JPG,roe_deer,300,6,7332_For,s2
25077_I_00410c.JPG,others,6,14,7332_For,s2
25078_I_00126a.JPG,empty,302,13,7332_For,s2
25080_I_00224c.JPG,roe_deer,316,4,7332_For,s2
25081_I_00385c.JPG,others,6,14,7332_For,s2
25082_I_00403a.JPG,others,6,14,7332_For,s2
25083_I_00388a.JPG,others,6,14,7332_For,s2
25084_I_00284c.JPG,roe_deer,338,8,7332_For,s2
25085_I_00214c.JPG,empty,311,11,7332_For,s2
25086_I_00182b.JPG,empty,306,9,7332_For,s2
25087_I_00028c.JPG,roe_deer,291,13,7332_For,s2
25088_I_00470c.JPG,roe_deer,38,5,7332_For,s2
25089_I_00329b.JPG,roe_deer,355,20,7332_For,s2
25090_11150865.JPG,empty,319,15,6035_3For,s2
25091_I_00312a.JPG,roe_deer,345,20,7332_For,s2
25091_11150866.JPG,empty,319,15,6035_3For,s2
25092_I_00081b.JPG,roe_deer,300,13,7332_For,s2
25092_11150867.JPG,empty,319,15,6035_3For,s2
25093_I_00413a.JPG,others,6,14,7332_For,s2
25093_11150868.JPG,empty,319,16,6035_3For,s2
25094_I_00375c.JPG,empty,4,21,7332_For,s2
25094_11150869.JPG,empty,319,16,6035_3For,s2
25095_I_00123c.JPG,roe_deer,302,13,7332_For,s2
25095_11150870.JPG,empty,319,16,6035_3For,s2
25096_I_00227a.JPG,others,317,7,7332_For,s2
25097_I_00400c.JPG,others,6,14,7332_For,s2
25098_I_00098c.JPG,empty,301,15,7332_For,s2
25098_11150873.JPG,roe_deer,319,16,6035_3For,s2
25099_I_00166c.JPG,roe_deer,305,12,7332_For,s2
25100_I_00267a.JPG,roe_deer,331,6,7332_For,s2
25101_11150876.JPG,roe_deer,319,16,6035_3For,s2
25102_I_00352c.JPG,wild_boar,363,8,7332_For,s2
25103_I_00061b.JPG,roe_deer,298,17,7332_For,s2
25103_11150878.JPG,roe_deer,319,16,6035_3For,s2
25104_I_00237a.JPG,others,323,4,7332_For,s2
25104_11150879.JPG,roe_deer,319,16,6035_3For,s2
25105_I_00136c.JPG,roe_deer,303,11,7332_For,s2
25105_11150880.JPG,roe_deer,319,16,6035_3For,s2
25106_I_00106a.JPG,roe_deer,302,6,7332_For,s2
25106_11150881.JPG,roe_deer,319,16,6035_3For,s2
25107_11150882.JPG,roe_deer,319,16,6035_3For,s2
25108_I_00398a.JPG,others,6,14,7332_For,s2
25108_11150883.JPG,roe_deer,319,16,6035_3For,s2
25109_I_00005c.JPG,roe_deer,275,17,7332_For,s2
25110_11150885.JPG,roe_deer,319,16,6035_3For,s2
25111_I_00395c.JPG,others,6,14,7332_For,s2
25111_11150886.JPG,roe_deer,319,16,6035_3For,s2
25112_I_00450c.JPG,roe_deer,25,19,7332_For,s2
25112_11150887.JPG,roe_deer,319,16,6035_3For,s2
25113_I_00149a.JPG,others,303,22,7332_For,s2
25113_11150888.JPG,roe_deer,319,16,6035_3For,s2
25114_I_00204a.JPG,roe_deer,311,5,7332_For,s2
25115_11150890.JPG,roe_deer,319,16,6035_3For,s2
25116_I_00496a.JPG,roe_deer,39,20,7332_For,s2
25116_11150891.JPG,roe_deer,319,16,6035_3For,s2
25117_I_00103c.JPG,empty,302,0,7332_For,s2
25119_I_00322c.JPG,others,351,21,7332_For,s2
25119_11150894.JPG,empty,319,17,6035_3For,s2
25120_I_00423a.JPG,roe_deer,7,23,7332_For,s2
25120_11160895.JPG,empty,320,0,6035_3For,s2
25121_11160896.JPG,empty,320,0,6035_3For,s2
25122_11160897.JPG,empty,320,0,6035_3For,s2
25123_I_00078c.JPG,empty,300,11,7332_For,s2
25123_11160898.JPG,empty,320,8,6035_3For,s2
25124_I_00420c.JPG,others,6,14,7332_For,s2
25125_I_00483c.JPG,others,38,21,7332_For,s2
25125_11160900.JPG,empty,320,8,6035_3For,s2
25127_I_00192b.JPG,red_fox,309,6,7332_For,s2
25128_I_00031b.JPG,roe_deer,291,16,7332_For,s2
25129_I_00264c.JPG,roe_deer,331,5,7332_For,s2
25130_I_00234c.JPG,roe_deer,322,10,7332_For,s2
25131_I_00335a.JPG,empty,360,5,7332_For,s2
25132_I_00332c.JPG,others,358,5,7332_For,s2
25133_I_00433a.JPG,roe_deer,15,17,7332_For,s2
25135_I_00146c.JPG,empty,303,19,7332_For,s2
25136_I_00254c.JPG,wild_boar,327,10,7332_For,s2
25137_I_00179a.JPG,others,306,7,7332_For,s2
25138_I_00018a.JPG,others,286,13,7332_For,s2
25139_I_00493c.JPG,roe_deer,39,20,7332_For,s2
25141_I_00440c.JPG,empty,16,23,7332_For,s2
25142_I_00041b.JPG,empty,293,5,7332_For,s2
25145_I_00443a.JPG,roe_deer,23,5,7332_For,s2
25146_I_00342c.JPG,roe_deer,363,5,7332_For,s2
25147_I_00156c.JPG,roe_deer,304,17,7332_For,s2
25147_11160922.JPG,empty,320,16,6035_3For,s2
25148_I_00257a.JPG,roe_deer,329,9,7332_For,s2
25148_11160923.JPG,empty,320,16,6035_3For,s2
25149_I_00355a.JPG,wild_boar,363,8,7332_For,s2
25149_11160924.JPG,empty,320,16,6035_3For,s2
25151_I_00068c.JPG,empty,298,17,7332_For,s2
25151_11160926.JPG,empty,320,17,6035_3For,s2
25152_I_00008a.JPG,others,276,5,7332_For,s2
25152_11160927.JPG,empty,320,17,6035_3For,s2
25153_11160928.JPG,roe_deer,320,23,6035_3For,s2
25154_11090081.JPG,empty,313,0,7446_1For,s2
25154_11160929.JPG,empty,321,0,6035_3For,s2
25155_10030238.JPG,empty,276,12,7446_1For,s2
25156_12140438.JPG,empty,348,14,7446_1For,s2
25156_11170931.JPG,empty,321,1,6035_3For,s2
25157_11100131.JPG,empty,314,4,7446_1For,s2
25158_10220317.JPG,empty,295,15,7446_1For,s2
25158_11170933.JPG,empty,321,1,6035_3For,s2
25159_10040356.JPG,empty,277,19,7446_1For,s2
25159_11170934.JPG,others,321,7,6035_3For,s2
25160_10180107.JPG,empty,291,10,7446_1For,s2
25161_10230338.JPG,empty,296,9,7446_1For,s2
25161_11170936.JPG,empty,321,7,6035_3For,s2
25162_12110310.JPG,empty,345,8,7446_1For,s2
25162_11170937.JPG,empty,321,8,6035_3For,s2
25163_10050377.JPG,empty,278,3,7446_1For,s2
25163_11170938.JPG,empty,321,8,6035_3For,s2
25164_11080060.JPG,empty,312,12,7446_1For,s2
25164_11170939.JPG,empty,321,8,6035_3For,s2
25165_10060495.JPG,empty,279,20,7446_1For,s2
25165_11170940.JPG,roe_deer,321,8,6035_3For,s2
25166_10030270.JPG,empty,276,19,7446_1For,s2
25166_11170941.JPG,roe_deer,321,8,6035_3For,s2
25167_11250732.JPG,empty,329,11,7446_1For,s2
25167_11170942.JPG,roe_deer,321,8,6035_3For,s2
25168_01110415.JPG,empty,11,15,7446_1For,s2
25168_11170943.JPG,roe_deer,321,8,6035_3For,s2
25169_11130291.JPG,empty,317,9,7446_1For,s2
25169_11170944.JPG,roe_deer,321,8,6035_3For,s2
25170_11120270.JPG,empty,316,13,7446_1For,s2
25170_11170945.JPG,roe_deer,321,8,6035_3For,s2
25171_11070007.JPG,empty,311,8,7446_1For,s2
25171_11170946.JPG,roe_deer,321,8,6035_3For,s2
25172_10010034.JPG,empty,274,9,7446_1For,s2
25172_11170947.JPG,roe_deer,321,8,6035_3For,s2
25173_10200210.JPG,empty,293,8,7446_1For,s2
25174_01120436.JPG,empty,12,11,7446_1For,s2
25174_11170949.JPG,roe_deer,321,8,6035_3For,s2
25175_10020152.JPG,empty,275,8,7446_1For,s2
25175_11170950.JPG,roe_deer,321,8,6035_3For,s2
25176_01130457.JPG,empty,13,0,7446_1For,s2
25176_11170951.JPG,roe_deer,321,8,6035_3For,s2
25177_10190160.JPG,empty,292,15,7446_1For,s2
25177_11170952.JPG,roe_deer,321,8,6035_3For,s2
25178_10220299.JPG,empty,295,9,7446_1For,s2
25178_11170953.JPG,empty,321,8,6035_3For,s2
25179_12220712.JPG,empty,356,15,7446_1For,s2
25179_11170954.JPG,empty,321,8,6035_3For,s2
25181_10090700.JPG,empty,282,23,7446_1For,s2
25182_12230733.JPG,empty,357,10,7446_1For,s2
25183_10210278.JPG,empty,294,14,7446_1For,s2
25184_10290606.JPG,empty,302,8,7446_1For,s2
25186_01110397.JPG,empty,11,9,7446_1For,s2
25187_01080323.JPG,european_hare,8,22,7446_1For,s2
25188_12070147.JPG,empty,341,9,7446_1For,s2
25189_11150351.JPG,empty,319,0,7446_1For,s2
25190_12060126.JPG,roe_deer,340,13,7446_1For,s2
25192_11140330.JPG,empty,318,11,7446_1For,s2
25193_01100376.JPG,empty,10,13,7446_1For,s2
25195_10090673.JPG,empty,282,10,7446_1For,s2
25196_12210673.JPG,empty,355,15,7446_1For,s2
25197_10130892.JPG,empty,286,11,7446_1For,s2
25198_10270537.JPG,empty,300,8,7446_1For,s2
25200_01150526.JPG,empty,15,8,7446_1For,s2
25201_10310756.JPG,empty,304,15,7446_1For,s2
25201_11170976.JPG,empty,321,16,6035_3For,s2
25202_10150999.JPG,empty,288,16,7446_1For,s2
25202_11170977.JPG,empty,321,16,6035_3For,s2
25203_10120862.JPG,empty,285,16,7446_1For,s2
25203_11170978.JPG,empty,321,16,6035_3For,s2
25204_11270801.JPG,empty,331,10,7446_1For,s2
25204_11170979.JPG,empty,321,17,6035_3For,s2
25205_12210664.JPG,empty,355,12,7446_1For,s2
25205_11170980.JPG,empty,321,17,6035_3For,s2
25206_12190593.JPG,empty,353,11,7446_1For,s2
25206_11170981.JPG,empty,321,17,6035_3For,s2
25207_10260451.JPG,empty,299,8,7446_1For,s2
25207_11180982.JPG,empty,322,0,6035_3For,s2
25208_10270546.JPG,empty,300,11,7446_1For,s2
25208_11180983.JPG,empty,322,0,6035_3For,s2
25209_11180479.JPG,empty,322,16,7446_1For,s2
25209_11180984.JPG,empty,322,0,6035_3For,s2
25210_11110199.JPG,empty,315,11,7446_1For,s2
25210_11180985.JPG,roe_deer,322,6,6035_3For,s2
25211_10160047.JPG,empty,289,18,7446_1For,s2
25211_11180986.JPG,roe_deer,322,6,6035_3For,s2
25212_10120839.JPG,empty,285,10,7446_1For,s2
25213_10300670.JPG,roe_deer,303,6,7446_1For,s2
25213_11180988.JPG,roe_deer,322,6,6035_3For,s2
25214_11170420.JPG,empty,321,0,7446_1For,s2
25214_11180989.JPG,empty,322,6,6035_3For,s2
25215_11180990.JPG,empty,322,6,6035_3For,s2
25216_11180991.JPG,empty,322,7,6035_3For,s2
25217_10050404.JPG,empty,278,14,7446_1For,s2
25217_11180992.JPG,empty,322,8,6035_3For,s2
25218_10140931.JPG,others,287,5,7446_1For,s2
25218_11180993.JPG,empty,322,8,6035_3For,s2
25219_12050078.JPG,empty,339,10,7446_1For,s2
25220_10210269.JPG,empty,294,11,7446_1For,s2
25221_11220619.JPG,empty,326,16,7446_1For,s2
25222_11060982.JPG,empty,310,17,7446_1For,s2
25223_12260823.JPG,empty,360,0,7446_1For,s2
25224_12060117.JPG,empty,340,12,7446_1For,s2
25225_01160635.JPG,empty,16,0,7446_1For,s2
25226_12020988.JPG,empty,336,14,7446_1For,s2
25227_11060959.JPG,empty,310,9,7446_1For,s2
25228_01080296.JPG,empty,8,10,7446_1For,s2
25229_01100367.JPG,empty,10,10,7446_1For,s2
25230_11120238.JPG,empty,316,2,7446_1For,s2
25232_12150459.JPG,empty,349,10,7446_1For,s2
25233_10050386.JPG,empty,278,8,7446_1For,s2
25234_10240368.JPG,empty,297,0,7446_1For,s2
25235_12020997.JPG,empty,336,17,7446_1For,s2
25236_10010043.JPG,empty,274,12,7446_1For,s2
25237_10040365.JPG,empty,277,22,7446_1For,s2
25238_10230347.JPG,empty,296,12,7446_1For,s2
25239_12140447.JPG,empty,348,17,7446_1For,s2
25241_11080051.JPG,empty,312,9,7446_1For,s2
25242_10190137.JPG,empty,292,0,7446_1For,s2
25243_11100140.JPG,empty,314,10,7446_1For,s2
25243_11180019.JPG,empty,322,17,6035_3For,s2
25244_12220703.JPG,empty,356,12,7446_1For,s2
25245_10010122.JPG,empty,274,22,7446_1For,s2
25245_11180021.JPG,empty,322,17,6035_3For,s2
25246_11250741.JPG,empty,329,14,7446_1For,s2
25247_12190611.JPG,european_hare,353,16,7446_1For,s2
25247_11180023.JPG,european_hare,322,17,6035_3For,s2
25248_10200201.JPG,empty,293,0,7446_1For,s2
25248_11180024.JPG,european_hare,322,17,6035_3For,s2
25249_10020143.JPG,empty,275,2,7446_1For,s2
25250_11100122.JPG,empty,314,1,7446_1For,s2
25250_11180026.JPG,european_hare,322,17,6035_3For,s2
25251_10180130.JPG,empty,291,20,7446_1For,s2
25251_11180027.JPG,european_hare,322,17,6035_3For,s2
25252_10230361.JPG,empty,296,17,7446_1For,s2
25253_12070170.JPG,empty,341,16,7446_1For,s2
25253_11180029.JPG,european_hare,322,17,6035_3For,s2
25254_11180030.JPG,european_hare,322,17,6035_3For,s2
25255_12050087.JPG,empty,339,13,7446_1For,s2
25256_10140940.JPG,empty,287,10,7446_1For,s2
25257_11180033.JPG,european_hare,322,17,6035_3For,s2
25258_11110226.JPG,empty,315,18,7446_1For,s2
25258_11180034.JPG,european_hare,322,17,6035_3For,s2
25259_11230649.JPG,empty,327,13,7446_1For,s2
25260_10080661.JPG,empty,281,23,7446_1For,s2
25260_11180036.JPG,european_hare,322,17,6035_3For,s2
25261_11180037.JPG,empty,322,17,6035_3For,s2
25262_11110208.JPG,empty,315,14,7446_1For,s2
25262_11180038.JPG,empty,322,17,6035_3For,s2
25263_10100732.JPG,empty,283,9,7446_1For,s2
25263_11180039.JPG,european_hare,322,17,6035_3For,s2
25264_12140429.JPG,empty,348,11,7446_1For,s2
25264_11180040.JPG,others,322,17,6035_3For,s2
25265_11120229.JPG,empty,316,0,7446_1For,s2
25265_11180041.JPG,empty,322,17,6035_3For,s2
25266_11060968.JPG,empty,310,12,7446_1For,s2
25266_11180042.JPG,empty,322,17,6035_3For,s2
25267_11140321.JPG,empty,318,8,7446_1For,s2
25268_12220694.JPG,empty,356,9,7446_1For,s2
25269_12180572.JPG,empty,352,15,7446_1For,s2
25269_11180045.JPG,empty,322,17,6035_3For,s2
25270_10060504.JPG,empty,279,22,7446_1For,s2
25272_10280567.JPG,empty,301,0,7446_1For,s2
25272_11180048.JPG,european_hare,322,17,6035_3For,s2
25273_12170542.JPG,empty,351,16,7446_1For,s2
25273_11180049.JPG,european_hare,322,17,6035_3For,s2
25274_10310747.JPG,empty,304,12,7446_1For,s2
25274_11180050.JPG,european_hare,322,17,6035_3For,s2
25275_01130480.JPG,empty,13,14,7446_1For,s2
25275_11180051.JPG,european_hare,322,17,6035_3For,s2
25276_12200643.JPG,empty,354,16,7446_1For,s2
25277_10100714.JPG,empty,283,1,7446_1For,s2
25277_11180053.JPG,european_hare,322,17,6035_3For,s2
25278_10250430.JPG,empty,298,15,7446_1For,s2
25278_11180054.JPG,european_hare,322,17,6035_3For,s2
25279_10260460.JPG,empty,299,11,7446_1For,s2
25279_11190055.JPG,empty,323,0,6035_3For,s2
25280_10120871.JPG,empty,285,18,7446_1For,s2
25281_11270810.JPG,empty,331,13,7446_1For,s2
25283_12290965.JPG,empty,363,15,7446_1For,s2
25283_11190059.JPG,empty,323,8,6035_3For,s2
25284_10280590.JPG,empty,301,15,7446_1For,s2
25284_11190060.JPG,empty,323,8,6035_3For,s2
25285_10300661.JPG,roe_deer,303,6,7446_1For,s2
25286_10170068.JPG,empty,290,12,7446_1For,s2
25287_11040899.JPG,empty,308,12,7446_1For,s2
25288_11030869.JPG,empty,307,13,7446_1For,s2
25289_10180098.JPG,empty,291,0,7446_1For,s2
25290_10110818.JPG,empty,284,21,7446_1For,s2
25291_12180549.JPG,empty,352,0,7446_1For,s2
25292_10250407.JPG,empty,298,0,7446_1For,s2
25293_10120848.JPG,others,285,11,7446_1For,s2
25294_01120427.JPG,empty,12,8,7446_1For,s2
25295_10200248.JPG,empty,293,18,7446_1For,s2
25296_12100271.JPG,empty,344,9,7446_1For,s2
25297_10240391.JPG,empty,297,15,7446_1For,s2
25298_01100385.JPG,empty,10,16,7446_1For,s2
25299_10130910.JPG,empty,286,17,7446_1For,s2
25300_12040057.JPG,empty,338,14,7446_1For,s2
25301_12240763.JPG,empty,358,9,7446_1For,s2
25302_10090691.JPG,empty,282,16,7446_1For,s2
25303_01090353.JPG,empty,9,16,7446_1For,s2
25304_10170091.JPG,empty,290,20,7446_1For,s2
25305_12250802.JPG,empty,359,11,7446_1For,s2
25307_11190083.JPG,empty,323,16,6035_3For,s2
25308_01160653.JPG,empty,16,0,7446_1For,s2
25308_11190084.JPG,empty,323,16,6035_3For,s2
25309_11050938.JPG,empty,309,14,7446_1For,s2
25309_11190085.JPG,empty,323,17,6035_3For,s2
25310_11240675.JPG,empty,328,10,7446_1For,s2
25310_11190086.JPG,empty,323,17,6035_3For,s2
25311_10290620.JPG,empty,302,13,7446_1For,s2
25311_11190087.JPG,empty,323,17,6035_3For,s2
25312_01120454.JPG,empty,12,17,7446_1For,s2
25312_11200088.JPG,empty,324,0,6035_3For,s2
25313_10010095.JPG,empty,274,20,7446_1For,s2
25314_11070021.JPG,empty,311,12,7446_1For,s2
25315_10170082.JPG,empty,290,17,7446_1For,s2
25316_10010052.JPG,empty,274,15,7446_1For,s2
25316_11200092.JPG,empty,324,8,6035_3For,s2
25317_11250718.JPG,roe_deer,329,11,7446_1For,s2
25317_11200093.JPG,empty,324,8,6035_3For,s2
25318_01080309.JPG,empty,8,14,7446_1For,s2
25319_12190602.JPG,empty,353,14,7446_1For,s2
25320_11080042.JPG,empty,312,4,7446_1For,s2
25321_12050096.JPG,empty,339,16,7446_1For,s2
25322_10050413.JPG,empty,278,17,7446_1For,s2
25322_11200098.JPG,roe_deer,324,9,6035_3For,s2
25323_11200099.JPG,roe_deer,324,9,6035_3For,s2
25324_10040338.JPG,empty,277,14,7446_1For,s2
25325_10180125.JPG,empty,291,16,7446_1For,s2
25326_11120252.JPG,empty,316,4,7446_1For,s2
25327_10010117.JPG,empty,274,21,7446_1For,s2
25328_01160626.JPG,empty,16,0,7446_1For,s2
25329_10100709.JPG,empty,283,1,7446_1For,s2
25332_10200239.JPG,empty,293,17,7446_1For,s2
25333_10020138.JPG,empty,275,1,7446_1For,s2
25334_10190189.JPG,empty,292,23,7446_1For,s2
25335_11210589.JPG,empty,325,17,7446_1For,s2
25336_10090664.JPG,empty,282,0,7446_1For,s2
25337_01060245.JPG,empty,6,16,7446_1For,s2
25340_12250811.JPG,empty,359,14,7446_1For,s2
25341_01070266.JPG,empty,7,11,7446_1For,s2
25342_10230356.JPG,empty,296,15,7446_1For,s2
25343_11160390.JPG,empty,320,8,7446_1For,s2
25345_01130471.JPG,empty,13,11,7446_1For,s2
25346_10040300.JPG,empty,277,0,7446_1For,s2
25347_01160599.JPG,empty,16,0,7446_1For,s2
25348_01160556.JPG,empty,16,0,7446_1For,s2
25349_11230658.JPG,empty,327,16,7446_1For,s2
25350_10170077.JPG,empty,290,15,7446_1For,s2
25351_01140514.JPG,empty,14,15,7446_1For,s2
25351_11200127.JPG,empty,324,15,6035_3For,s2
25352_01020100.JPG,empty,2,14,7446_1For,s2
25352_11200128.JPG,empty,324,15,6035_3For,s2
25353_10110823.JPG,empty,284,22,7446_1For,s2
25353_11200129.JPG,empty,324,15,6035_3For,s2
25354_12280935.JPG,empty,362,16,7446_1For,s2
25354_11200130.JPG,empty,324,16,6035_3For,s2
25356_10250412.JPG,empty,298,9,7446_1For,s2
25356_11200132.JPG,empty,324,16,6035_3For,s2
25357_11200530.JPG,empty,324,9,7446_1For,s2
25358_01040176.JPG,empty,4,15,7446_1For,s2
25359_11070016.JPG,empty,311,11,7446_1For,s2
25359_11200135.JPG,empty,324,17,6035_3For,s2
25360_10060434.JPG,empty,279,0,7446_1For,s2
25360_11210136.JPG,empty,325,0,6035_3For,s2
25361_10060477.JPG,empty,279,19,7446_1For,s2
25361_11210137.JPG,empty,325,0,6035_3For,s2
25362_01150540.JPG,empty,15,12,7446_1For,s2
25362_11210138.JPG,empty,325,0,6035_3For,s2
25363_01110406.JPG,empty,11,12,7446_1For,s2
25363_11210139.JPG,empty,325,6,6035_3For,s2
25364_01090335.JPG,empty,9,10,7446_1For,s2
25364_11210140.JPG,empty,325,6,6035_3For,s2
25365_11210141.JPG,empty,325,6,6035_3For,s2
25366_10070595.JPG,empty,280,23,7446_1For,s2
25366_11210142.JPG,roe_deer,325,6,6035_3For,s2
25367_12010949.JPG,empty,335,14,7446_1For,s2
25367_11210143.JPG,roe_deer,325,6,6035_3For,s2
25368_10070552.JPG,empty,280,17,7446_1For,s2
25369_10100718.JPG,empty,283,3,7446_1For,s2
25369_11210145.JPG,roe_deer,325,6,6035_3For,s2
25370_11140316.JPG,empty,318,0,7446_1For,s2
25370_11210146.JPG,roe_deer,325,6,6035_3For,s2
25371_01100390.JPG,empty,10,17,7446_1For,s2
25371_11210147.JPG,roe_deer,325,6,6035_3For,s2
25372_10050391.JPG,empty,278,10,7446_1For,s2
25372_11210148.JPG,roe_deer,325,6,6035_3For,s2
25373_10290615.JPG,empty,302,11,7446_1For,s2
25373_11210149.JPG,roe_deer,325,6,6035_3For,s2
25374_10080647.JPG,empty,281,16,7446_1For,s2
25374_11210150.JPG,roe_deer,325,6,6035_3For,s2
25375_11070998.JPG,empty,311,2,7446_1For,s2
25375_11210151.JPG,roe_deer,325,6,6035_3For,s2
25376_12160498.JPG,empty,350,12,7446_1For,s2
25376_11210152.JPG,roe_deer,325,6,6035_3For,s2
25377_11260780.JPG,empty,330,15,7446_1For,s2
25378_11130304.JPG,empty,317,14,7446_1For,s2
25378_11210154.JPG,roe_deer,325,6,6035_3For,s2
25379_11050943.JPG,empty,309,16,7446_1For,s2
25379_11210155.JPG,roe_deer,325,6,6035_3For,s2
25380_11090090.JPG,empty,313,8,7446_1For,s2
25380_11210156.JPG,roe_deer,325,6,6035_3For,s2
25381_10220308.JPG,empty,295,12,7446_1For,s2
25381_11210157.JPG,roe_deer,325,6,6035_3For,s2
25382_11070030.JPG,empty,311,15,7446_1For,s2
25382_11210158.JPG,roe_deer,325,6,6035_3For,s2
25383_01120445.JPG,empty,12,14,7446_1For,s2
25384_11120261.JPG,empty,316,10,7446_1For,s2
25384_11210160.JPG,roe_deer,325,6,6035_3For,s2
